[Instruction_Cache] NUMBER SETS: 8
[Instruction_Cache] INDEX BITS: 3
[Instruction_Cache] TAG BITS: 27
[Instruction_Cache] BLOCK OFFSET BITS: 0
[Data_Cache] NUMBER SETS: 8
[Data_Cache] INDEX BITS: 3
[Data_Cache] TAG BITS: 27
[Data_Cache] BLOCK OFFSET BITS: 0
[Unified_Cache] NUMBER SETS: 128
[Unified_Cache] INDEX BITS: 7
[Unified_Cache] TAG BITS: 23
[Unified_Cache] BLOCK OFFSET BITS: 0
      Time        addr       rdata valid ready          rw        addr       rdata       wdata wstrb valid ready
  74260 ns 0x0000000a4 0x0fe07a703     1     0           0 0x0ffffffd8 0x000000001 0x000000000  0x00     0     0
  74270 ns 0x0000000a4 0x0fe07a703     1     0           0 0x0ffffffd8 0x000000001 0x000000000  0x00     0     0
  74280 ns 0x0000000a4 0x0fe07a703     1     0           0 0x0ffffffd8 0x000000001 0x000000000  0x00     0     0
  74290 ns 0x0000000a4 0x0fe07a703     1     0           0 0x0ffffffd8 0x000000001 0x000000000  0x00     0     0
  74300 ns 0x0000000a4 0x0fe07a703     1     0           0 0x0ffffffd8 0x000000001 0x000000000  0x00     0     0
  74310 ns 0x0000000a4 0x0fe07a703     1     0           0 0x0ffffffd8 0x000000001 0x000000000  0x00     0     0
  74320 ns 0x0000000a4 0x0fe07a703     1     0           0 0x0ffffffd8 0x000000001 0x000000000  0x00     0     0
  74330 ns 0x0000000a4 0x0fe07a703     1     0           0 0x0ffffffd8 0x000000001 0x000000000  0x00     0     0
  74340 ns 0x0000000a4 0x0fe07a703     1     0           0 0x0ffffffd8 0x000000001 0x000000000  0x00     0     0
  74350 ns 0x0000000a4 0x0fe07a703     1     0           0 0x0ffffffd8 0x000000001 0x000000000  0x00     0     0
  74360 ns 0x0000000a4 0x0fe07a703     1     0           0 0x0ffffffd8 0x000000001 0x000000000  0x00     0     0
  74370 ns 0x0000000a4 0x0fe07a703     1     0           0 0x0ffffffd8 0x000000001 0x000000000  0x00     0     0
  74380 ns 0x0000000a4 0x0fe07a703     1     0           0 0x0ffffffd8 0x000000001 0x000000000  0x00     0     0
  74390 ns 0x0000000a4 0x0fe07a703     1     0           0 0x0ffffffd8 0x000000001 0x000000000  0x00     0     0
  74400 ns 0x0000000a4 0x0fe07a703     1     0           0 0x0ffffffd8 0x000000001 0x000000000  0x00     0     0
  74410 ns 0x0000000a4 0x0fe07a703     1     0           0 0x0ffffffd8 0x000000001 0x000000000  0x00     0     0
  74420 ns 0x0000000a4 0x0fe07a703     1     0           0 0x0ffffffd8 0x000000001 0x000000000  0x00     0     0
  74430 ns 0x0000000a4 0x0fe07a703     1     0           0 0x0ffffffd8 0x000000001 0x000000000  0x00     0     0
  74440 ns 0x0000000a4 0x0fe07a703     1     0           0 0x0ffffffd8 0x000000001 0x000000000  0x00     0     0
  74450 ns 0x0000000a4 0x0fe07a703     1     0           0 0x0ffffffd8 0x000000001 0x000000000  0x00     0     0
  74460 ns 0x0000000a4 0x0fe07a703     1     0           0 0x0ffffffd8 0x000000001 0x000000000  0x00     0     0
  74470 ns 0x0000000a4 0x0fe07a703     1     0           0 0x0ffffffd8 0x000000001 0x000000000  0x00     0     0
  74480 ns 0x0000000a4 0x0fe07a703     1     0           0 0x0ffffffd8 0x000000001 0x000000000  0x00     0     0
  74490 ns 0x0000000a4 0x0fe07a703     1     0           0 0x0ffffffd8 0x000000001 0x000000000  0x00     0     0
  74500 ns 0x0000000a4 0x0fe07a703     1     0           0 0x0ffffffd8 0x000000001 0x000000000  0x00     0     0
  74510 ns 0x0000000a4 0x0fe07a703     1     0           0 0x0ffffffd8 0x000000001 0x000000000  0x00     0     0
  74520 ns 0x0000000a4 0x0fe07a703     1     0           0 0x0ffffffd8 0x000000001 0x000000000  0x00     0     0
  74530 ns 0x0000000a4 0x0fe07a703     1     0           0 0x0ffffffd8 0x000000001 0x000000000  0x00     0     0
  74540 ns 0x0000000a4 0x0fe07a703     1     0           0 0x0ffffffd8 0x000000001 0x000000000  0x00     0     0
  74550 ns 0x0000000a4 0x0fe07a703     1     0           0 0x0ffffffd8 0x000000001 0x000000000  0x00     0     0
  74560 ns 0x0000000a4 0x0fe07a703     1     0           0 0x0ffffffd8 0x000000001 0x000000000  0x00     0     0
  74570 ns 0x0000000a4 0x0fe07a703     1     0           0 0x0ffffffd8 0x000000001 0x000000000  0x00     0     0
  74580 ns 0x0000000a4 0x0fe07a703     1     0           0 0x0ffffffd8 0x000000001 0x000000000  0x00     0     0
  74590 ns 0x0000000a4 0x0fe07a703     1     0           0 0x0ffffffd8 0x000000001 0x000000000  0x00     0     0
  74600 ns 0x0000000a4 0x0fe07a703     1     0           0 0x0ffffffd8 0x000000001 0x000000000  0x00     0     0
  74610 ns 0x0000000a4 0x0fe07a703     1     0           0 0x0ffffffd8 0x000000001 0x000000000  0x00     0     0
  74620 ns 0x0000000a4 0x0fe07a703     1     0           0 0x0ffffffd8 0x000000001 0x000000000  0x00     0     0
  74630 ns 0x0000000a4 0x0fe07a703     1     0           0 0x0ffffffd8 0x000000001 0x000000000  0x00     0     0
  74640 ns 0x0000000a4 0x0fe07a703     1     0           0 0x0ffffffd8 0x000000001 0x000000000  0x00     0     0
  74650 ns 0x0000000a4 0x0fe07a703     1     0           0 0x0ffffffd8 0x000000001 0x000000000  0x00     0     0
  74660 ns 0x0000000a4 0x0fe07a703     1     0           0 0x0ffffffd8 0x000000001 0x000000000  0x00     0     0
  74670 ns 0x0000000a4 0x0fe07a703     1     0           0 0x0ffffffd8 0x000000001 0x000000000  0x00     0     0
  74680 ns 0x0000000a4 0x0fe07a703     1     0           0 0x0ffffffd8 0x000000001 0x000000000  0x00     0     0
  74690 ns 0x0000000a4 0x0fe07a703     1     0           0 0x0ffffffd8 0x000000001 0x000000000  0x00     0     0
  74700 ns 0x0000000a4 0x0fe07a703     1     0           0 0x0ffffffd8 0x000000001 0x000000000  0x00     0     0
  74710 ns 0x0000000a4 0x0fe07a703     1     0           0 0x0ffffffd8 0x000000001 0x000000000  0x00     0     0
  74720 ns 0x0000000a4 0x0fe07a703     1     0           0 0x0ffffffd8 0x000000001 0x000000000  0x00     0     0
  74730 ns 0x0000000a4 0x0fe07a703     1     0           0 0x0ffffffd8 0x000000001 0x000000000  0x00     0     0
  74740 ns 0x0000000a4 0x0fe07a703     1     0           0 0x0ffffffd8 0x000000001 0x000000000  0x00     0     0
  74750 ns 0x0000000a4 0x0fe07a703     1     0           0 0x0ffffffd8 0x000000001 0x000000000  0x00     0     0
  74760 ns 0x0000000a4 0x0fe07a703     1     0           0 0x0ffffffd8 0x000000001 0x000000000  0x00     0     0
  74770 ns 0x0000000a4 0x0fe07a703     1     0           0 0x0ffffffd8 0x000000001 0x000000000  0x00     0     0
  74780 ns 0x0000000a4 0x0fe07a703     1     0           0 0x0ffffffd8 0x000000001 0x000000000  0x00     0     0
  74790 ns 0x0000000a4 0x0fe07a703     1     0           0 0x0ffffffd8 0x000000001 0x000000000  0x00     0     0
  74800 ns 0x0000000a4 0x0fe07a703     1     0           0 0x0ffffffd8 0x000000001 0x000000000  0x00     0     0
  74810 ns 0x0000000a4 0x0fe07a703     1     0           0 0x0ffffffd8 0x000000001 0x000000000  0x00     0     0
  74820 ns 0x0000000a4 0x0fe07a703     1     0           0 0x0ffffffd8 0x000000001 0x000000000  0x00     0     0
  74830 ns 0x0000000a4 0x0fe07a703     1     0           0 0x0ffffffd8 0x000000001 0x000000000  0x00     0     0
  74840 ns 0x0000000a4 0x0fe07a703     1     0           0 0x0ffffffd8 0x000000001 0x000000000  0x00     0     0
  74850 ns 0x0000000a4 0x0fe07a703     1     0           0 0x0ffffffd8 0x000000001 0x000000000  0x00     0     0
  74860 ns 0x0000000a4 0x0fe07a703     1     0           0 0x0ffffffd8 0x000000001 0x000000000  0x00     0     0
  74870 ns 0x0000000a4 0x0fe07a703     1     0           0 0x0ffffffd8 0x000000001 0x000000000  0x00     0     0
  74880 ns 0x0000000a4 0x0fe07a703     1     0           0 0x0ffffffd8 0x000000001 0x000000000  0x00     0     0
  74890 ns 0x0000000a4 0x0fe07a703     1     0           0 0x0ffffffd8 0x000000001 0x000000000  0x00     0     0
  74900 ns 0x0000000a4 0x0fe07a703     1     0           0 0x0ffffffd8 0x000000001 0x000000000  0x00     0     0
  74910 ns 0x0000000a4 0x0fe07a703     1     0           0 0x0ffffffd8 0x000000001 0x000000000  0x00     0     0
  74920 ns 0x0000000a4 0x0fe07a703     1     0           0 0x0ffffffd8 0x000000001 0x000000000  0x00     0     0
  74930 ns 0x0000000a4 0x0fe07a703     1     0           0 0x0ffffffd8 0x000000001 0x000000000  0x00     0     0
  74940 ns 0x0000000a4 0x0fe07a703     1     0           0 0x0ffffffd8 0x000000001 0x000000000  0x00     0     0
  74950 ns 0x0000000a4 0x0fe07a703     1     0           0 0x0ffffffd8 0x000000001 0x000000000  0x00     0     0
  74960 ns 0x0000000a4 0x0fe07a703     1     0           0 0x0ffffffd8 0x000000001 0x000000000  0x00     0     0
  74970 ns 0x0000000a4 0x0fe07a703     1     0           0 0x0ffffffd8 0x000000001 0x000000000  0x00     0     0
  74980 ns 0x0000000a4 0x0fe07a703     1     0           0 0x0ffffffd8 0x000000001 0x000000000  0x00     0     0
  74990 ns 0x0000000a4 0x0fe07a703     1     0           0 0x0ffffffd8 0x000000001 0x000000000  0x00     0     0
     75 us 0x0000000a4 0x0fe07a703     1     0           0 0x0ffffffd8 0x000000001 0x000000000  0x00     0     0
  75010 ns 0x0000000a4 0x0fe07a703     1     0           0 0x0ffffffd8 0x000000001 0x000000000  0x00     0     0
  75020 ns 0x0000000a4 0x0fe07a703     1     0           0 0x0ffffffd8 0x000000001 0x000000000  0x00     0     0
  75030 ns 0x0000000a4 0x0fe07a703     1     0           0 0x0ffffffd8 0x000000001 0x000000000  0x00     0     0
  75040 ns 0x0000000a4 0x0fe07a703     1     0           0 0x0ffffffd8 0x000000001 0x000000000  0x00     0     0
  75050 ns 0x0000000a4 0x0fe07a703     1     0           0 0x0ffffffd8 0x000000001 0x000000000  0x00     0     0
  75060 ns 0x0000000a4 0x0fe07a703     1     0           0 0x0ffffffd8 0x000000001 0x000000000  0x00     0     0
  75070 ns 0x0000000a4 0x0fe07a703     1     0           0 0x0ffffffd8 0x000000001 0x000000000  0x00     0     0
  75080 ns 0x0000000a4 0x0fe07a703     1     0           0 0x0ffffffd8 0x000000001 0x000000000  0x00     0     0
  75090 ns 0x0000000a4 0x0fe07a703     1     0           0 0x0ffffffd8 0x000000001 0x000000000  0x00     0     0
  75100 ns 0x0000000a4 0x0fe07a703     1     0           0 0x0ffffffd8 0x000000001 0x000000000  0x00     0     0
  75110 ns 0x0000000a4 0x0fe07a703     1     0           0 0x0ffffffd8 0x000000001 0x000000000  0x00     0     0
responding ot add 0000000a4DONE 
  75120 ns 0x0000000a4 0x0fe07a703     1     0           0 0x0ffffffd8 0x000000001 0x000000000  0x00     0     0
  75130 ns 0x0000000a4 0x0fe07a703     1     0           0 0x0ffffffd8 0x000000001 0x000000000  0x00     0     0
  75140 ns 0x0000000a4 0x0fe07a703     1     0           0 0x0ffffffd8 0x000000001 0x000000000  0x00     0     0
  75150 ns 0x0000000a4 0x0fe07a703     1     0           0 0x0ffffffd8 0x000000001 0x000000000  0x00     0     0
  75160 ns 0x0000000a4 0x0fe07a703     1     0           0 0x0ffffffd8 0x000000001 0x000000000  0x00     0     0
  75170 ns 0x0000000a4 0x0fe07a703     1     0           0 0x0ffffffd8 0x000000001 0x000000000  0x00     0     0
  75180 ns 0x0000000a4 0x0fe07a703     1     0           0 0x0ffffffd8 0x000000001 0x000000000  0x00     0     0
  75190 ns 0x0000000a4 0x0fe07a703     1     0           0 0x0ffffffd8 0x000000001 0x000000000  0x00     0     0
  75200 ns 0x0000000a4 0x0fe07a703     1     0           0 0x0ffffffd8 0x000000001 0x000000000  0x00     0     0
  75210 ns 0x0000000a4 0x0fe07a703     1     0           0 0x0ffffffd8 0x000000001 0x000000000  0x00     0     0
  75220 ns 0x0000000a4 0x0fe842783     1     1           0 0x0ffffffd8 0x000000001 0x000000000  0x00     0     0
  75230 ns 0x0000000a4 0x0fe842783     0     0           0 0x0ffffffe0 0x000000001 0x000000000  0x00     0     0
  75240 ns 0x0000000a4 0x0fe842783     0     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
  75250 ns 0x0000000a4 0x0fe842783     0     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     1     0
  75260 ns 0x0000000a4 0x0fe842783     0     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     1     1
  75270 ns 0x0000000a4 0x0fe842783     0     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
  75280 ns 0x0000000a8 0x0fe842783     1     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
responding ot add 0000000a8
  75290 ns 0x0000000a8 0x0fe842783     1     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
  75300 ns 0x0000000a8 0x0fe842783     1     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
  75310 ns 0x0000000a8 0x0fe842783     1     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
  75320 ns 0x0000000a8 0x0fe842783     1     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
  75330 ns 0x0000000a8 0x0fe842783     1     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
  75340 ns 0x0000000a8 0x0fe842783     1     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
  75350 ns 0x0000000a8 0x0fe842783     1     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
  75360 ns 0x0000000a8 0x0fe842783     1     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
  75370 ns 0x0000000a8 0x0fe842783     1     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
  75380 ns 0x0000000a8 0x0fe842783     1     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
  75390 ns 0x0000000a8 0x0fe842783     1     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
  75400 ns 0x0000000a8 0x0fe842783     1     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
  75410 ns 0x0000000a8 0x0fe842783     1     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
  75420 ns 0x0000000a8 0x0fe842783     1     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
  75430 ns 0x0000000a8 0x0fe842783     1     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
  75440 ns 0x0000000a8 0x0fe842783     1     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
  75450 ns 0x0000000a8 0x0fe842783     1     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
  75460 ns 0x0000000a8 0x0fe842783     1     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
  75470 ns 0x0000000a8 0x0fe842783     1     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
  75480 ns 0x0000000a8 0x0fe842783     1     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
  75490 ns 0x0000000a8 0x0fe842783     1     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
  75500 ns 0x0000000a8 0x0fe842783     1     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
  75510 ns 0x0000000a8 0x0fe842783     1     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
  75520 ns 0x0000000a8 0x0fe842783     1     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
  75530 ns 0x0000000a8 0x0fe842783     1     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
  75540 ns 0x0000000a8 0x0fe842783     1     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
  75550 ns 0x0000000a8 0x0fe842783     1     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
  75560 ns 0x0000000a8 0x0fe842783     1     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
  75570 ns 0x0000000a8 0x0fe842783     1     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
  75580 ns 0x0000000a8 0x0fe842783     1     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
  75590 ns 0x0000000a8 0x0fe842783     1     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
  75600 ns 0x0000000a8 0x0fe842783     1     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
  75610 ns 0x0000000a8 0x0fe842783     1     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
  75620 ns 0x0000000a8 0x0fe842783     1     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
  75630 ns 0x0000000a8 0x0fe842783     1     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
  75640 ns 0x0000000a8 0x0fe842783     1     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
  75650 ns 0x0000000a8 0x0fe842783     1     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
  75660 ns 0x0000000a8 0x0fe842783     1     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
  75670 ns 0x0000000a8 0x0fe842783     1     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
  75680 ns 0x0000000a8 0x0fe842783     1     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
  75690 ns 0x0000000a8 0x0fe842783     1     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
  75700 ns 0x0000000a8 0x0fe842783     1     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
  75710 ns 0x0000000a8 0x0fe842783     1     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
  75720 ns 0x0000000a8 0x0fe842783     1     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
  75730 ns 0x0000000a8 0x0fe842783     1     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
  75740 ns 0x0000000a8 0x0fe842783     1     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
  75750 ns 0x0000000a8 0x0fe842783     1     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
  75760 ns 0x0000000a8 0x0fe842783     1     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
  75770 ns 0x0000000a8 0x0fe842783     1     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
  75780 ns 0x0000000a8 0x0fe842783     1     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
  75790 ns 0x0000000a8 0x0fe842783     1     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
  75800 ns 0x0000000a8 0x0fe842783     1     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
  75810 ns 0x0000000a8 0x0fe842783     1     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
  75820 ns 0x0000000a8 0x0fe842783     1     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
  75830 ns 0x0000000a8 0x0fe842783     1     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
  75840 ns 0x0000000a8 0x0fe842783     1     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
  75850 ns 0x0000000a8 0x0fe842783     1     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
  75860 ns 0x0000000a8 0x0fe842783     1     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
